MHA_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBJECTID,ZONEID,ZONING,CONTRACT,ORDINANCE,EFFECTIVE,HISTORIC,PEDESTRIAN,SHORELINE,OVERLAY,LIGHTRAIL,MHA,IZ,MHA_VALUE,SE_ANNO_CAD_DATA,MIO_NAME,Tract,Neighborhood,ZIP,CLASS_DESC,CATEGORY_DESC,ZONELUT,ZONELUT_DESC,DETAIL_DESC,ZONING_DESC,BASE_ZONE,ZONING_PREV,CONTRACT_PREV,ORDINANCE_PREV,EFFECTIVE_PREV,HISTORIC_PREV,PEDESTRIAN_PREV,SHORELINE_PREV,OVERLAY_PREV,LIGHTRAIL_PREV,BZONEID,PUBLIC_DESCRIPTION,CHAPTER,CHAPTER_LINK,SHAPE_Length,SHAPE_Area
3476,6503,NC2P-55 (M), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M,,,,,98125,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-55,NC2P-55,NC2P-40, ,125103,2016/09/15 00:00:00+00, ,P, , , ,3598,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.004006288,8.12895421294189E-07
3331,6504,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , ,NG, ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , ,NG, ,1968,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.003493933,5.96236746670179E-07
3332,6505,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , ,NG, ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , ,NG, ,1969,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.005383552,1.77258011111008E-06
3333,6506,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , ,NG, ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , ,NG, ,1970,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.009438795,3.08018305799204E-06
3334,6507,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,1972,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.017786572,7.01969026087047E-06
3335,6508,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , ,NG, ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , ,NG, ,1973,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.002312373,3.21577097703724E-07
3336,6509,LR3 RC (M), ,125791,2019/04/19 00:00:00+00, , , ,NG, ,Y,N,M,,,,,98125,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR3 RC,Lowrise 3 Residential-Commercial,Lowrise 3,Lowrise 3 Residential-Commercial,LR3 RC,LR3 RC, ,123495,2011/04/19 00:00:00+00, , , ,NG, ,1974,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.006267365,1.44562937945534E-06
3337,6510,LR2 RC (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR2 RC,Lowrise 2 Residential-Commercial,Lowrise 2,Lowrise 2 Residential-Commercial,LR2 RC,LR2 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,1975,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.002225381,2.65322562782446E-07
3338,6511,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,1976,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.003336744,4.73461721231721E-07
3339,6512,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,1977,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.004660734,9.46244436776872E-07
3340,6513,LR3 RC (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR3 RC,Lowrise 3 Residential-Commercial,Lowrise 3,Lowrise 3 Residential-Commercial,LR3 RC,LR3 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,1980,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.004331605,9.41170974237327E-07
3342,6515,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,1983,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.002550856,4.14895562728274E-07
3346,6519,LR2 RC (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR2 RC,Lowrise 2 Residential-Commercial,Lowrise 2,Lowrise 2 Residential-Commercial,LR2 RC,LR2 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,1994,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.002087832,2.60714641917235E-07
3347,6520,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,1995,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.008413658,2.04573852607425E-06
3350,6523,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , ,NG, ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , ,NG, ,2007,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.006994502,1.43431010994331E-06
3352,6525,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , ,NG, ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , ,NG, ,2009,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.00661119,1.1669263076446E-06
3354,6527,LR2 (M),CF282791,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2,CF282791,123495,2011/04/19 00:00:00+00, , , , , ,2015,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.002950676,4.37932798456102E-07
3355,6528,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2016,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.001169018,8.00274598590843E-08
3360,6533,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,1927,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.007685019,1.61396590965348E-06
3361,6534,LR1 (M),CF292030,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1,CF292030,123495,2011/04/19 00:00:00+00, , , , , ,1930,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.003168531,3.3003494820959E-07
3365,6538,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,1935,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.006608465,1.50687525547744E-06
3368,6541,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,1940,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.001277698,7.50961881515567E-08
3369,6542,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,1944,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.009063843,4.92650357562152E-06
3375,6548,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,1952,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.008768959,1.49299220584132E-06
3376,6549,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,1953,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.006245071,2.23770412922954E-06
3377,6550,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2020,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.003535005,7.36794945674196E-07
3378,6551,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2025,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.003256447,6.10641552788082E-07
3126,6641,NC3P-75 (M), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M,,,,,98125,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-75,NC3P-75,NC3P-65, ,122311,2007/01/20 00:00:00+00, ,P, , , ,1603,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.006182329,2.27316079698072E-06
2957,6647,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98125,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,2455,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.0072012,2.25412180088701E-06
3403,6909,LR3 (M2),CF314367,126464,2021/12/15 00:00:00+00, , , , , ,Y,N,M2,,,,,98125,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,SF 7200, ,0,, , , , , ,4194,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.00262134,4.2430517718941E-07
2802,7514,NC3-65 (M1),CF314513,126928,2023/12/09 00:00:00+00, , , ,NG, ,Y,N,M1,,,,,98125,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-65,NC3-65,NC3-55 (M), ,125791,2019/04/19 00:00:00+00, , , ,NG, ,6403,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.003950008,6.61504538160912E-07
1604,4312,C1-40 (M),CF296889,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,High Point,98126,Commercial/Mixed Use,Commercial,C1,Commercial 1,Commercial 1,Commercial 1-40,C1-40,C1-30,CF296889,0,, , , , , ,4036,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.017916348,2.32762406090174E-06
1556,4489,NC3P-55 (M), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M,,,,Arbor Heights,98126,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-55,NC3P-55,NC3P-40, ,124770,2015/06/14 00:00:00+00, ,P, , , ,3259,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.00504856,1.4809134129048E-06
127,4545,NC3-75 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Fairmount Park,98126,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-75,NC3-75,NC3-65, ,123790,2012/01/27 00:00:00+00, , , , , ,3032,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.022684754,1.29898846617544E-05
2251,4572,NC2-75 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Admiral,98126,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2-75,NC2-75,NC2-65, ,0,, , , , , ,4167,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.005361715,4.88217703116485E-07
2252,4573,RSL (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Fairmount Park,98126,Neighborhood Residential,Residential Small Lot,RSL,Residential Small Lot,Residential Small Lot,Residential Small Lot,RSL,SF 5000, ,0,, , , , , ,4262,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,0.012493396,3.04513189105096E-06
2253,4574,RSL (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Fairmount Park,98126,Neighborhood Residential,Residential Small Lot,RSL,Residential Small Lot,Residential Small Lot,Residential Small Lot,RSL,SF 5000, ,0,, , , , , ,4262,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,0.011865607,3.95245154482676E-06
2788,4754,NC3P-55 (M), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M,,,,Fairmount Park,98126,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-55,NC3P-55,NC3P-40, ,123790,2012/01/27 00:00:00+00, ,P, , , ,3040,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.010358043,1.9257484719219E-06
2789,4755,C1-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Admiral,98126,Commercial/Mixed Use,Commercial,C1,Commercial 1,Commercial 1,Commercial 1-55,C1-55,C1-40, ,0,, , , , , ,3965,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.003575656,7.43397422445187E-07
2519,4761,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Delridge,98126,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2756,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.016457604,8.5079896662829E-06
2522,4764,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Fairmount Park,98126,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,2797,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.008931677,4.81844655289618E-06
2791,4765,NC3-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Fairmount Park,98126,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-55,NC3-55,NC3-40, ,117919,1995/12/29 00:00:00+00, , , , , ,924,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.002530454,1.67494581356619E-07
2792,4766,NC3-75 (M), ,125791,2019/04/19 00:00:00+00, , ,UC, , ,Y,N,M,,,,North Admiral,98126,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-75,NC3-75,NC3-65, ,124750,2015/06/15 00:00:00+00, , ,UC, , ,3446,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.005615041,5.79762599671152E-07
2793,4767,RSL (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Fairmount Park,98126,Neighborhood Residential,Residential Small Lot,RSL,Residential Small Lot,Residential Small Lot,Residential Small Lot,RSL,SF 5000, ,0,, , , , , ,4262,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,0.015489011,8.68243639175101E-06
2796,4769,NC3P-95 (M), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M,,,,Fairmount Park,98126,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-95,NC3P-95,NC3P-85 (4.75), ,123790,2012/01/27 00:00:00+00, ,P, , , ,3036,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.008034447,1.79615079433988E-06
2797,4770,NC2-75 (M), ,125791,2019/04/19 00:00:00+00, , ,UC, , ,Y,N,M,,,,North Admiral,98126,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2-75,NC2-75,NC2-65, ,124750,2015/06/15 00:00:00+00, , ,UC, , ,3443,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.004990528,7.08107378383666E-07
2798,4771,NC3-75 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Fairmount Park,98126,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-75,NC3-75,NC3-65, ,117919,1995/12/29 00:00:00+00, , , , , ,911,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.004222005,8.63386529985764E-07
2799,4772,C1-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,North Admiral,98126,Commercial/Mixed Use,Commercial,C1,Commercial 1,Commercial 1,Commercial 1-55,C1-55,C1-40, ,0,, , , , , ,3962,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.007769038,1.1532096441766E-06
